,date,Demand,Peak_Load_MW,Peak_Load_H,icon_06,temp_06,templow_06,baro_06,wind_06,wd_06,hum_06,icon_12,temp_12,templow_12,baro_12,wind_12,wd_12,hum_12,icon_18,temp_18,templow_18,baro_18,wind_18,wd_18,hum_18,icon_00,temp_00,templow_00,baro_00,wind_00,wd_00,hum_00,name
732,2016-01-01,502.0,27,22,13,15.0,11.0,1025,19,280,80,1.0,20.0,19.0,1024.0,8.0,130.0,58.0,13.0,17.0,17.0,1023.0,11.0,250.0,68.0,36.0,17.0,17.0,1028.0,11.0,240.0,81.0,16
733,2016-01-02,520.0,28,22,13,16.0,14.0,1024,11,250,72,6.0,22.0,19.0,1024.0,15.0,310.0,45.0,14.0,17.0,17.0,1024.0,11.0,250.0,82.0,36.0,17.0,17.0,1023.0,11.0,250.0,68.0,0
734,2016-01-03,505.0,27,22,14,19.0,13.0,1022,4,270,60,6.0,20.0,19.0,1021.0,19.0,290.0,66.0,14.0,18.0,18.0,1020.0,9.0,250.0,73.0,36.0,17.0,17.0,1024.0,11.0,250.0,82.0,0
735,2016-01-04,540.0,29,22,14,18.0,17.0,1017,11,240,80,6.0,20.0,20.0,1015.0,19.0,270.0,72.0,14.0,18.0,18.0,1014.0,13.0,250.0,78.0,36.0,18.0,18.0,1020.0,9.0,250.0,73.0,0
736,2016-01-05,565.0,28,22,14,18.0,17.0,1010,14,270,67,6.0,17.0,16.0,1012.0,42.0,270.0,56.0,14.0,16.0,16.0,1014.0,35.0,290.0,46.0,36.0,18.0,18.0,1014.0,13.0,250.0,78.0,0
737,2016-01-06,512.0,28,22,14,15.0,13.0,1021,29,280,56,6.0,17.0,17.0,1023.0,29.0,270.0,56.0,14.0,15.0,15.0,1023.0,24.0,280.0,66.0,36.0,16.0,16.0,1014.0,35.0,290.0,46.0,8
738,2016-01-07,559.0,29,22,14,16.0,14.0,1023,13,250,63,2.0,19.0,18.0,1021.0,19.0,250.0,55.0,14.0,16.0,16.0,1020.0,22.0,250.0,73.0,36.0,15.0,15.0,1023.0,24.0,280.0,66.0,0
739,2016-01-08,557.0,29,21,13,15.0,12.0,1018,22,250,80,2.0,20.0,19.0,1016.0,2.0,80.0,57.0,14.0,16.0,16.0,1015.0,7.0,120.0,83.0,36.0,16.0,16.0,1020.0,22.0,250.0,73.0,0
740,2016-01-09,529.0,28,22,17,20.0,19.0,1013,23,190,52,2.0,21.0,19.0,1016.0,16.0,270.0,64.0,14.0,17.0,17.0,1018.0,17.0,260.0,79.0,36.0,16.0,16.0,1015.0,7.0,120.0,83.0,0
741,2016-01-10,512.0,29,22,13,14.0,12.0,1018,4,320,90,2.0,18.0,18.0,1017.0,12.0,60.0,68.0,14.0,17.0,17.0,1018.0,7.0,260.0,79.0,36.0,17.0,17.0,1018.0,17.0,260.0,79.0,0
742,2016-01-11,550.0,29,21,7,14.0,14.0,1019,7,260,72,2.0,22.0,22.0,1018.0,12.0,280.0,36.0,14.0,19.0,19.0,1019.0,6.0,270.0,54.0,36.0,17.0,17.0,1018.0,7.0,260.0,79.0,0
743,2016-01-12,568.0,30,21,7,17.0,17.0,1024,13,240,78,7.0,18.0,18.0,1023.0,15.0,280.0,64.0,14.0,16.0,16.0,1023.0,11.0,250.0,67.0,36.0,19.0,19.0,1019.0,6.0,270.0,54.0,0
744,2016-01-13,569.0,31,21,14,16.0,14.0,1026,3,120,82,6.0,17.0,16.0,1025.0,8.0,90.0,74.0,14.0,15.0,15.0,1025.0,6.0,70.0,79.0,36.0,16.0,16.0,1023.0,11.0,250.0,67.0,0
745,2016-01-14,568.0,30,21,14,14.0,12.0,1023,6,70,82,2.0,19.0,19.0,1020.0,2.0,120.0,62.0,14.0,17.0,17.0,1020.0,7.0,310.0,58.0,36.0,15.0,15.0,1025.0,6.0,70.0,79.0,0
746,2016-01-15,570.0,30,20,13,17.0,16.0,1020,18,250,66,18.0,17.0,15.0,1020.0,27.0,280.0,78.0,14.0,15.0,15.0,1022.0,26.0,260.0,74.0,36.0,17.0,17.0,1020.0,7.0,310.0,58.0,0
747,2016-01-16,537.0,29,22,36,15.0,15.0,1022,26,260,74,6.0,15.0,15.0,1029.0,16.0,80.0,48.0,13.0,13.0,13.0,1028.0,11.0,100.0,46.0,36.0,15.0,15.0,1022.0,26.0,260.0,74.0,0
748,2016-01-17,517.0,30,22,14,13.0,9.0,1028,3,140,64,6.0,14.0,14.0,1026.0,9.0,80.0,44.0,14.0,13.0,13.0,1024.0,6.0,110.0,51.0,36.0,13.0,13.0,1028.0,11.0,100.0,46.0,0
749,2016-01-18,580.0,32,21,17,14.0,13.0,1022,12,220,68,2.0,18.0,18.0,1020.0,24.0,270.0,44.0,13.0,17.0,17.0,1018.0,24.0,250.0,54.0,36.0,13.0,13.0,1024.0,6.0,110.0,51.0,0
750,2016-01-19,575.0,31,21,14,17.0,15.0,1020,15,250,74,6.0,17.0,17.0,1020.0,12.0,280.0,63.0,14.0,15.0,15.0,1019.0,6.0,290.0,73.0,36.0,17.0,17.0,1018.0,24.0,250.0,54.0,0
751,2016-01-20,595.0,32,21,34,14.0,13.0,1019,6,310,78,18.0,18.0,15.0,1019.0,9.0,150.0,68.0,14.0,16.0,16.0,1019.0,17.0,290.0,70.0,36.0,15.0,15.0,1019.0,6.0,290.0,73.0,0
752,2016-01-21,575.0,31,21,14,16.0,15.0,1022,11,270,81,7.0,18.0,18.0,1023.0,8.0,280.0,66.0,14.0,17.0,17.0,1024.0,9.0,270.0,73.0,36.0,16.0,16.0,1019.0,17.0,290.0,70.0,0
753,2016-01-22,572.0,30,21,13,16.0,13.0,1028,2,310,86,7.0,19.0,18.0,1029.0,6.0,70.0,72.0,17.0,16.0,16.0,1029.0,6.0,70.0,85.0,36.0,17.0,17.0,1024.0,9.0,270.0,73.0,0
754,2016-01-23,536.0,28,22,14,16.0,13.0,1032,6,130,90,2.0,18.0,17.0,1032.0,8.0,50.0,72.0,14.0,17.0,17.0,1032.0,8.0,50.0,75.0,36.0,16.0,16.0,1029.0,6.0,70.0,85.0,0
755,2016-01-24,518.0,29,22,17,14.0,14.0,1032,8,50,90,6.0,16.0,15.0,1032.0,7.0,90.0,81.0,17.0,15.0,15.0,1031.0,7.0,90.0,82.0,36.0,17.0,17.0,1032.0,8.0,50.0,75.0,0
756,2016-01-25,549.0,29,21,17,15.0,15.0,1031,7,90,82,6.0,17.0,16.0,1031.0,6.0,70.0,73.0,14.0,15.0,15.0,1031.0,4.0,320.0,79.0,36.0,15.0,15.0,1031.0,7.0,90.0,82.0,0
757,2016-01-26,574.0,31,21,17,15.0,12.0,1032,2,310,80,7.0,18.0,17.0,1031.0,5.0,100.0,66.0,19.0,16.0,16.0,1031.0,7.0,150.0,83.0,36.0,15.0,15.0,1031.0,4.0,320.0,79.0,0
758,2016-01-27,580.0,31,21,22,13.0,13.0,1030,4,60,91,6.0,16.0,16.0,1029.0,4.0,270.0,66.0,14.0,14.0,14.0,1029.0,4.0,250.0,78.0,36.0,16.0,16.0,1031.0,7.0,150.0,83.0,0
759,2016-01-28,578.0,31,21,14,12.0,10.0,1030,4,250,85,6.0,16.0,16.0,1029.0,6.0,70.0,64.0,17.0,14.0,14.0,1029.0,4.0,70.0,80.0,36.0,14.0,14.0,1029.0,4.0,250.0,78.0,0
760,2016-01-29,575.0,30,20,14,12.0,10.0,1031,5,270,83,6.0,16.0,16.0,1030.0,6.0,70.0,76.0,14.0,15.0,15.0,1030.0,4.0,90.0,81.0,36.0,14.0,14.0,1029.0,4.0,70.0,80.0,0
761,2016-01-30,552.0,29,22,17,13.0,12.0,1032,12,300,85,18.0,16.0,13.0,1034.0,18.0,280.0,82.0,14.0,14.0,14.0,1034.0,11.0,270.0,80.0,36.0,15.0,15.0,1030.0,4.0,90.0,81.0,0
762,2016-01-31,517.0,29,22,13,13.0,13.0,1033,11,270,67,2.0,20.0,19.0,1032.0,8.0,260.0,43.0,14.0,16.0,16.0,1032.0,9.0,280.0,57.0,36.0,14.0,14.0,1034.0,11.0,270.0,80.0,0
763,2016-02-01,572.0,31,22,13,14.0,11.0,1031,28,270,68,1.0,19.0,18.0,1031.0,5.0,70.0,50.0,14.0,16.0,16.0,1029.0,5.0,70.0,73.0,36.0,14.0,14.0,1034.0,11.0,270.0,80.0,0
764,2016-02-02,565.0,31,22,13,16.0,13.0,1029,5,70,72,1.0,19.0,18.0,1028.0,4.0,320.0,65.0,14.0,16.0,16.0,1026.0,4.0,320.0,74.0,36.0,16.0,16.0,1029.0,5.0,70.0,73.0,0
765,2016-02-03,572.0,31,21,14,14.0,13.0,1026,2,320,85,7.0,18.0,17.0,1027.0,8.0,70.0,69.0,17.0,16.0,16.0,1027.0,6.0,70.0,81.0,36.0,16.0,16.0,1026.0,4.0,320.0,74.0,0
766,2016-02-04,579.0,31,21,14,16.0,16.0,1032,23,100,75,6.0,17.0,16.0,1032.0,19.0,100.0,62.0,17.0,15.0,15.0,1030.0,13.0,60.0,81.0,36.0,16.0,16.0,1027.0,6.0,70.0,81.0,0
767,2016-02-05,562.0,29,21,17,16.0,15.0,1026,9,90,75,7.0,17.0,17.0,1025.0,8.0,50.0,69.0,14.0,15.0,15.0,1025.0,8.0,50.0,79.0,36.0,15.0,15.0,1030.0,13.0,60.0,81.0,0
768,2016-02-06,535.0,29,22,14,15.0,13.0,1025,3,320,84,6.0,19.0,17.0,1023.0,10.0,60.0,72.0,14.0,16.0,16.0,1022.0,15.0,270.0,72.0,36.0,15.0,15.0,1025.0,8.0,50.0,79.0,0
769,2016-02-07,513.0,29,22,14,18.0,15.0,1022,11,300,64,7.0,19.0,17.0,1024.0,28.0,260.0,64.0,14.0,16.0,16.0,1025.0,30.0,260.0,68.0,36.0,16.0,16.0,1022.0,15.0,270.0,72.0,0
770,2016-02-08,565.0,30,21,14,17.0,15.0,1028,18,270,72,6.0,18.0,18.0,1030.0,28.0,270.0,67.0,14.0,15.0,15.0,1029.0,15.0,260.0,75.0,36.0,16.0,16.0,1025.0,30.0,260.0,68.0,0
771,2016-02-09,564.0,31,21,14,16.0,14.0,1027,28,260,75,6.0,18.0,18.0,1027.0,29.0,260.0,62.0,14.0,17.0,17.0,1026.0,30.0,260.0,68.0,36.0,15.0,15.0,1029.0,15.0,260.0,75.0,0
772,2016-02-10,563.0,31,21,13,18.0,15.0,1025,19,280,73,2.0,20.0,18.0,1023.0,31.0,260.0,68.0,14.0,17.0,17.0,1021.0,28.0,260.0,80.0,36.0,17.0,17.0,1026.0,30.0,260.0,68.0,0
773,2016-02-11,566.0,31,21,14,17.0,16.0,1020,17,240,78,7.0,22.0,19.0,1019.0,16.0,280.0,58.0,14.0,17.0,17.0,1020.0,22.0,250.0,80.0,36.0,17.0,17.0,1021.0,28.0,260.0,80.0,0
774,2016-02-12,559.0,29,20,17,17.0,17.0,1021,24,260,76,2.0,20.0,19.0,1020.0,26.0,260.0,64.0,17.0,18.0,18.0,1020.0,22.0,260.0,70.0,36.0,17.0,17.0,1020.0,22.0,250.0,80.0,0
775,2016-02-13,527.0,28,22,14,17.0,17.0,1018,21,260,84,7.0,19.0,18.0,1017.0,27.0,270.0,70.0,14.0,17.0,17.0,1017.0,26.0,250.0,74.0,36.0,18.0,18.0,1020.0,22.0,260.0,70.0,0
776,2016-02-14,514.0,29,22,14,18.0,15.0,1013,19,250,68,7.0,17.0,17.0,1010.0,33.0,270.0,70.0,34.0,14.0,14.0,1012.0,52.0,290.0,57.0,36.0,17.0,17.0,1017.0,26.0,250.0,74.0,0
777,2016-02-15,580.0,31,21,17,13.0,11.0,1012,40,290,58,6.0,14.0,13.0,1013.0,29.0,280.0,58.0,14.0,13.0,13.0,1014.0,20.0,290.0,58.0,36.0,14.0,14.0,1012.0,52.0,290.0,57.0,0
778,2016-02-16,578.0,32,22,14,12.0,10.0,1023,13,150,64,2.0,13.0,13.0,1024.0,10.0,80.0,53.0,14.0,12.0,12.0,1024.0,6.0,90.0,60.0,36.0,13.0,13.0,1014.0,20.0,290.0,58.0,0
779,2016-02-17,583.0,32,21,13,12.0,10.0,1026,6,250,59,2.0,15.0,14.0,1025.0,16.0,270.0,42.0,14.0,13.0,13.0,1024.0,13.0,280.0,46.0,36.0,12.0,12.0,1024.0,6.0,90.0,60.0,0
780,2016-02-18,587.0,32,22,14,11.0,9.0,1023,13,280,60,7.0,17.0,15.0,1018.0,9.0,110.0,67.0,14.0,15.0,15.0,1017.0,4.0,60.0,52.0,36.0,13.0,13.0,1024.0,13.0,280.0,46.0,0
781,2016-02-19,576.0,30,21,17,16.0,14.0,1019,19,60,74,7.0,16.0,16.0,1019.0,26.0,70.0,72.0,17.0,15.0,15.0,1019.0,32.0,50.0,74.0,36.0,15.0,15.0,1017.0,4.0,60.0,52.0,0
782,2016-02-20,511.0,28,22,14,16.0,15.0,1023,30,70,76,2.0,17.0,16.0,1023.0,27.0,70.0,65.0,17.0,15.0,15.0,1022.0,33.0,40.0,75.0,36.0,15.0,15.0,1019.0,32.0,50.0,74.0,0
783,2016-02-21,479.0,28,22,9,15.0,14.0,1023,33,40,88,9.0,16.0,16.0,1023.0,13.0,70.0,76.0,14.0,15.0,15.0,1020.0,15.0,80.0,85.0,36.0,15.0,15.0,1022.0,33.0,40.0,75.0,0
784,2016-02-22,544.0,31,21,9,16.0,13.0,1020,4,280,82,9.0,18.0,17.0,1021.0,19.0,300.0,69.0,14.0,16.0,16.0,1022.0,28.0,250.0,77.0,36.0,15.0,15.0,1020.0,15.0,80.0,85.0,0
785,2016-02-23,560.0,31,21,13,17.0,15.0,1027,19,250,55,2.0,19.0,18.0,1027.0,23.0,280.0,56.0,1.0,17.0,17.0,1025.0,15.0,260.0,57.0,36.0,16.0,16.0,1022.0,28.0,250.0,77.0,0
786,2016-02-24,565.0,31,21,14,16.0,11.0,1023,8,260,70,7.0,17.0,17.0,1022.0,22.0,280.0,61.0,2.0,15.0,15.0,1020.0,28.0,260.0,71.0,36.0,17.0,17.0,1025.0,15.0,260.0,57.0,0
787,2016-02-25,570.0,31,21,17,15.0,15.0,1021,24,280,78,36.0,15.0,15.0,1021.0,24.0,280.0,78.0,2.0,15.0,15.0,1021.0,35.0,280.0,61.0,36.0,15.0,15.0,1020.0,28.0,260.0,71.0,0
788,2016-02-26,557.0,29,21,36,15.0,15.0,1021,35,280,61,2.0,17.0,16.0,1014.0,16.0,290.0,57.0,7.0,15.0,15.0,1010.0,7.0,260.0,64.0,36.0,15.0,15.0,1021.0,35.0,280.0,61.0,0
789,2016-02-27,557.0,31,22,19,10.0,9.0,1006,33,290,71,18.0,10.0,9.0,1005.0,24.0,240.0,76.0,7.0,11.0,11.0,1004.0,39.0,270.0,55.0,36.0,15.0,15.0,1010.0,7.0,260.0,64.0,0
790,2016-02-28,539.0,31,22,34,11.0,10.0,1006,41,280,69,6.0,14.0,13.0,1008.0,42.0,280.0,56.0,2.0,14.0,14.0,1010.0,35.0,280.0,55.0,36.0,11.0,11.0,1004.0,39.0,270.0,55.0,0
791,2016-02-29,577.0,32,22,14,15.0,13.0,1016,19,240,50,2.0,16.0,16.0,1018.0,30.0,260.0,54.0,1.0,16.0,16.0,1020.0,19.0,280.0,57.0,36.0,14.0,14.0,1010.0,35.0,280.0,55.0,0
792,2016-03-01,568.0,31,22,2,17.0,17.0,1027,20,260,44,1.0,19.0,18.0,1026.0,25.0,280.0,41.0,2.0,17.0,17.0,1026.0,20.0,260.0,57.0,36.0,14.0,14.0,1010.0,35.0,280.0,55.0,0
793,2016-03-02,548.0,30,22,1,19.0,19.0,1027,13,260,31,1.0,21.0,20.0,1023.0,28.0,280.0,31.0,1.0,17.0,17.0,1022.0,33.0,270.0,29.0,36.0,17.0,17.0,1026.0,20.0,260.0,57.0,0
794,2016-03-03,563.0,31,22,14,18.0,15.0,1019,22,260,67,2.0,19.0,18.0,1018.0,24.0,270.0,62.0,1.0,16.0,16.0,1016.0,22.0,270.0,71.0,36.0,17.0,17.0,1022.0,33.0,270.0,29.0,0
795,2016-03-04,552.0,29,21,13,17.0,11.0,1014,2,330,65,2.0,19.0,18.0,1012.0,21.0,270.0,57.0,2.0,17.0,17.0,1010.0,17.0,260.0,59.0,36.0,16.0,16.0,1016.0,22.0,270.0,71.0,0
796,2016-03-05,530.0,29,22,17,15.0,14.0,1012,25,280,66,6.0,15.0,15.0,1014.0,35.0,280.0,51.0,2.0,14.0,14.0,1014.0,28.0,270.0,53.0,36.0,17.0,17.0,1010.0,17.0,260.0,59.0,0
797,2016-03-06,511.0,29,22,14,14.0,13.0,1015,28,280,60,2.0,15.0,15.0,1016.0,32.0,280.0,52.0,2.0,14.0,14.0,1016.0,20.0,290.0,55.0,36.0,14.0,14.0,1014.0,28.0,270.0,53.0,0
798,2016-03-07,584.0,32,21,14,14.0,13.0,1013,20,250,57,7.0,16.0,15.0,1009.0,27.0,270.0,52.0,7.0,12.0,12.0,1009.0,35.0,270.0,74.0,36.0,14.0,14.0,1016.0,20.0,290.0,55.0,0
799,2016-03-08,559.0,30,22,14,15.0,13.0,1015,26,280,59,2.0,16.0,15.0,1017.0,31.0,300.0,50.0,2.0,15.0,15.0,1019.0,19.0,290.0,45.0,36.0,12.0,12.0,1009.0,35.0,270.0,74.0,0
800,2016-03-09,573.0,32,22,13,15.0,9.0,1022,8,320,63,2.0,17.0,16.0,1020.0,23.0,270.0,42.0,7.0,15.0,15.0,1015.0,32.0,270.0,49.0,36.0,15.0,15.0,1019.0,19.0,290.0,45.0,0
801,2016-03-10,572.0,31,22,14,15.0,14.0,1013,39,300,68,6.0,15.0,15.0,1014.0,34.0,290.0,56.0,2.0,15.0,15.0,1016.0,22.0,270.0,60.0,36.0,15.0,15.0,1015.0,32.0,270.0,49.0,0
802,2016-03-11,568.0,30,22,14,14.0,12.0,1018,8,240,59,6.0,15.0,15.0,1019.0,9.0,90.0,58.0,2.0,14.0,14.0,1020.0,7.0,150.0,57.0,36.0,15.0,15.0,1016.0,22.0,270.0,60.0,0
803,2016-03-12,517.0,28,22,13,15.0,9.0,1021,2,280,60,1.0,16.0,16.0,1020.0,13.0,60.0,44.0,2.0,14.0,14.0,1021.0,4.0,70.0,61.0,36.0,14.0,14.0,1020.0,7.0,150.0,57.0,0
804,2016-03-13,496.0,29,22,13,15.0,10.0,1020,4,70,75,2.0,16.0,16.0,1019.0,11.0,60.0,62.0,13.0,15.0,15.0,1017.0,6.0,80.0,66.0,36.0,14.0,14.0,1021.0,4.0,70.0,61.0,0
805,2016-03-14,559.0,31,22,1,14.0,10.0,1016,3,280,74,2.0,17.0,16.0,1017.0,9.0,70.0,58.0,17.0,15.0,13.0,1017.0,2.0,70.0,68.0,36.0,15.0,15.0,1017.0,6.0,80.0,66.0,0
806,2016-03-15,551.0,30,22,6,16.0,10.0,1020,12,260,71,7.0,17.0,17.0,1021.0,16.0,280.0,58.0,14.0,15.0,15.0,1020.0,15.0,270.0,71.0,36.0,15.0,13.0,1017.0,2.0,70.0,68.0,0
